2024-02-01 20:07:43,133 p=62 u=avd n=ansible | PLAY [Manage Arista EOS EVPN/VXLAN Configuration] *********************************************************************************************************************
2024-03-06 15:49:09,480 p=8730 u=avd n=ansible | RE-AVD-L2Leaf2A            : ok=4    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 15:49:09,480 p=8730 u=avd n=ansible | RE-AVD-L2Leaf2B            : ok=4    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 15:49:09,480 p=8730 u=avd n=ansible | RE-AVD-Leaf1A              : ok=4    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 15:49:09,481 p=8730 u=avd n=ansible | RE-AVD-Leaf1B              : ok=4    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 15:49:09,481 p=8730 u=avd n=ansible | RE-AVD-Leaf2A              : ok=4    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 15:49:09,481 p=8730 u=avd n=ansible | RE-AVD-Leaf2B              : ok=4    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 15:49:09,481 p=8730 u=avd n=ansible | RE-AVD-Spine1              : ok=12   changed=0    unreachable=0    failed=0    skipped=2    rescued=0    ignored=0   
2024-03-06 15:49:09,482 p=8730 u=avd n=ansible | RE-AVD-Spine2              : ok=4    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 15:49:09,482 p=8730 u=avd n=ansible | RE-AVD-Spine3              : ok=4    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 15:49:09,482 p=8730 u=avd n=ansible | RE-AVD-Spine4              : ok=4    changed=0    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 15:49:09,482 p=8730 u=avd n=ansible | cvaas                      : ok=5    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2024-03-06 15:51:08,550 p=10787 u=avd n=ansible | persistent connection idle timeout triggered, timeout value is 120 secs.
See the timeout setting options in the Network Debug and Troubleshooting Guide.
2024-03-06 15:51:08,683 p=10787 u=avd n=ansible | shutdown complete
2024-03-06 16:41:08,080 p=57 u=avd n=ansible | PLAY [Manage Arista EOS EVPN/VXLAN Configuration] *****************************************************************************************************************************************************************************
2024-03-06 16:41:08,263 p=57 u=avd n=ansible | TASK [arista.avd.eos_designs : Verify Requirements] ***************************************************************************************************************************************************************************
2024-03-06 16:41:08,305 p=57 u=avd n=ansible | AVD version 4.6.0
2024-03-06 16:41:08,306 p=57 u=avd n=ansible | Use -v for details.
2024-03-06 16:41:08,327 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:08,332 p=57 u=avd n=ansible | TASK [arista.avd.eos_designs : Create required output directories if not present] *********************************************************************************************************************************************
2024-03-06 16:41:08,699 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs)
2024-03-06 16:41:08,946 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation/fabric)
2024-03-06 16:41:09,015 p=57 u=avd n=ansible | TASK [arista.avd.eos_designs : Set eos_designs facts] *************************************************************************************************************************************************************************
2024-03-06 16:41:09,163 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1]
2024-03-06 16:41:09,169 p=57 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate YAML file with hostvars (only for debugging)] *****************************************************************************************************************************************
2024-03-06 16:41:10,154 p=57 u=avd n=ansible | ok: [RE-AVD-Spine3 -> localhost]
2024-03-06 16:41:10,203 p=57 u=avd n=ansible | ok: [RE-AVD-Spine4 -> localhost]
2024-03-06 16:41:10,251 p=57 u=avd n=ansible | ok: [RE-AVD-Leaf1A -> localhost]
2024-03-06 16:41:10,279 p=57 u=avd n=ansible | ok: [RE-AVD-Spine2 -> localhost]
2024-03-06 16:41:10,290 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:10,422 p=57 u=avd n=ansible | ok: [RE-AVD-Leaf1B -> localhost]
2024-03-06 16:41:10,430 p=57 u=avd n=ansible | ok: [RE-AVD-Leaf2B -> localhost]
2024-03-06 16:41:10,474 p=57 u=avd n=ansible | ok: [RE-AVD-Leaf2A -> localhost]
2024-03-06 16:41:10,919 p=57 u=avd n=ansible | ok: [RE-AVD-L2Leaf1A -> localhost]
2024-03-06 16:41:10,938 p=57 u=avd n=ansible | ok: [RE-AVD-L2Leaf2B -> localhost]
2024-03-06 16:41:10,939 p=57 u=avd n=ansible | ok: [RE-AVD-L2Leaf1B -> localhost]
2024-03-06 16:41:10,939 p=57 u=avd n=ansible | ok: [RE-AVD-L2Leaf2A -> localhost]
2024-03-06 16:41:10,990 p=57 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate device configuration in structured format] ********************************************************************************************************************************************
2024-03-06 16:41:12,014 p=57 u=avd n=ansible | changed: [RE-AVD-Spine2 -> localhost]
2024-03-06 16:41:12,226 p=57 u=avd n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:12,256 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf1A -> localhost]
2024-03-06 16:41:12,372 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf2A -> localhost]
2024-03-06 16:41:12,386 p=57 u=avd n=ansible | changed: [RE-AVD-Spine3 -> localhost]
2024-03-06 16:41:12,446 p=57 u=avd n=ansible | changed: [RE-AVD-Spine4 -> localhost]
2024-03-06 16:41:12,502 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf1B -> localhost]
2024-03-06 16:41:12,505 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf2B -> localhost]
2024-03-06 16:41:12,925 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf1A -> localhost]
2024-03-06 16:41:13,014 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf1B -> localhost]
2024-03-06 16:41:13,032 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf2A -> localhost]
2024-03-06 16:41:13,084 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf2B -> localhost]
2024-03-06 16:41:13,093 p=57 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric documentation] *****************************************************************************************************************************************************************
2024-03-06 16:41:14,058 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:14,065 p=57 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric point-to-point links summary in csv format.] ***********************************************************************************************************************************
2024-03-06 16:41:14,744 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:14,752 p=57 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric topology in csv format.] *******************************************************************************************************************************************************
2024-03-06 16:41:15,370 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:15,378 p=57 u=avd n=ansible | TASK [arista.avd.eos_designs : Remove avd_switch_facts] ***********************************************************************************************************************************************************************
2024-03-06 16:41:15,388 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1]
2024-03-06 16:41:15,445 p=57 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Verify Requirements] ********************************************************************************************************************************************************************
2024-03-06 16:41:15,462 p=57 u=avd n=ansible | skipping: [RE-AVD-Spine1]
2024-03-06 16:41:15,468 p=57 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Create required output directories if not present] **************************************************************************************************************************************
2024-03-06 16:41:15,722 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs)
2024-03-06 16:41:15,987 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation)
2024-03-06 16:41:16,219 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/configs)
2024-03-06 16:41:16,459 p=57 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation/devices)
2024-03-06 16:41:16,465 p=57 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Include device intended structure configuration variables] ******************************************************************************************************************************
2024-03-06 16:41:16,494 p=57 u=avd n=ansible | skipping: [RE-AVD-Spine1]
2024-03-06 16:41:16,505 p=57 u=avd n=ansible | skipping: [RE-AVD-Spine2]
2024-03-06 16:41:16,517 p=57 u=avd n=ansible | skipping: [RE-AVD-Spine3]
2024-03-06 16:41:16,528 p=57 u=avd n=ansible | skipping: [RE-AVD-Spine4]
2024-03-06 16:41:16,541 p=57 u=avd n=ansible | skipping: [RE-AVD-Leaf1A]
2024-03-06 16:41:16,551 p=57 u=avd n=ansible | skipping: [RE-AVD-Leaf1B]
2024-03-06 16:41:16,561 p=57 u=avd n=ansible | skipping: [RE-AVD-Leaf2A]
2024-03-06 16:41:16,572 p=57 u=avd n=ansible | skipping: [RE-AVD-Leaf2B]
2024-03-06 16:41:16,582 p=57 u=avd n=ansible | skipping: [RE-AVD-L2Leaf1A]
2024-03-06 16:41:16,583 p=57 u=avd n=ansible | skipping: [RE-AVD-L2Leaf1B]
2024-03-06 16:41:16,589 p=57 u=avd n=ansible | skipping: [RE-AVD-L2Leaf2A]
2024-03-06 16:41:16,600 p=57 u=avd n=ansible | skipping: [RE-AVD-L2Leaf2B]
2024-03-06 16:41:16,685 p=57 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Generate eos intended configuration] ****************************************************************************************************************************************************
2024-03-06 16:41:18,954 p=57 u=avd n=ansible | changed: [RE-AVD-Spine3 -> localhost]
2024-03-06 16:41:19,054 p=57 u=avd n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:19,391 p=57 u=avd n=ansible | changed: [RE-AVD-Spine2 -> localhost]
2024-03-06 16:41:19,411 p=57 u=avd n=ansible | changed: [RE-AVD-Spine4 -> localhost]
2024-03-06 16:41:19,589 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf1B -> localhost]
2024-03-06 16:41:19,618 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf2B -> localhost]
2024-03-06 16:41:19,634 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf1A -> localhost]
2024-03-06 16:41:19,961 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf2A -> localhost]
2024-03-06 16:41:20,922 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf1A -> localhost]
2024-03-06 16:41:21,010 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf1B -> localhost]
2024-03-06 16:41:21,186 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf2A -> localhost]
2024-03-06 16:41:21,201 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf2B -> localhost]
2024-03-06 16:41:21,207 p=57 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Generate device documentation] **********************************************************************************************************************************************************
2024-03-06 16:41:23,827 p=57 u=avd n=ansible | changed: [RE-AVD-Spine3 -> localhost]
2024-03-06 16:41:24,044 p=57 u=avd n=ansible | changed: [RE-AVD-Spine2 -> localhost]
2024-03-06 16:41:24,259 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf1A -> localhost]
2024-03-06 16:41:24,486 p=57 u=avd n=ansible | changed: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:24,553 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf2A -> localhost]
2024-03-06 16:41:24,743 p=57 u=avd n=ansible | changed: [RE-AVD-Spine4 -> localhost]
2024-03-06 16:41:24,760 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf1B -> localhost]
2024-03-06 16:41:25,010 p=57 u=avd n=ansible | changed: [RE-AVD-Leaf2B -> localhost]
2024-03-06 16:41:25,794 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf1A -> localhost]
2024-03-06 16:41:25,820 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf1B -> localhost]
2024-03-06 16:41:26,216 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf2A -> localhost]
2024-03-06 16:41:26,308 p=57 u=avd n=ansible | changed: [RE-AVD-L2Leaf2B -> localhost]
2024-03-06 16:41:26,517 p=57 u=avd n=ansible | PLAY [Configuration deployment with CVaaS] ************************************************************************************************************************************************************************************
2024-03-06 16:41:26,525 p=57 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Create required output directories if not present] ***********************************************************************************************************************************
2024-03-06 16:41:26,776 p=57 u=avd n=ansible | ok: [cvaas -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs/cvp)
2024-03-06 16:41:26,781 p=57 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Verify Requirements] *****************************************************************************************************************************************************************
2024-03-06 16:41:26,816 p=57 u=avd n=ansible | AVD version 4.6.0
2024-03-06 16:41:26,817 p=57 u=avd n=ansible | Use -v for details.
2024-03-06 16:41:26,837 p=57 u=avd n=ansible | ok: [cvaas -> localhost]
2024-03-06 16:41:26,841 p=57 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Start creation/update process.] ******************************************************************************************************************************************************
2024-03-06 16:41:26,861 p=57 u=avd n=ansible | included: /home/avd/.ansible/collections/ansible_collections/arista/avd/roles/eos_config_deploy_cvp/tasks/v3/main.yml for cvaas
2024-03-06 16:41:26,866 p=57 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Generate intended variables] *********************************************************************************************************************************************************
2024-03-06 16:41:27,448 p=57 u=avd n=ansible | platform_type is set to eos
2024-03-06 16:41:27,778 p=57 u=avd n=ansible | ok: [cvaas]
2024-03-06 16:41:27,783 p=57 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Build DEVICES and CONTAINER definition for cvaas] ************************************************************************************************************************************
2024-03-06 16:41:28,332 p=57 u=avd n=ansible | ok: [cvaas -> localhost]
2024-03-06 16:41:28,343 p=57 u=avd n=ansible | PLAY RECAP ********************************************************************************************************************************************************************************************************************
2024-03-06 16:41:28,343 p=57 u=avd n=ansible | RE-AVD-L2Leaf1A            : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,343 p=57 u=avd n=ansible | RE-AVD-L2Leaf1B            : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,343 p=57 u=avd n=ansible | RE-AVD-L2Leaf2A            : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,344 p=57 u=avd n=ansible | RE-AVD-L2Leaf2B            : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,344 p=57 u=avd n=ansible | RE-AVD-Leaf1A              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,344 p=57 u=avd n=ansible | RE-AVD-Leaf1B              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,345 p=57 u=avd n=ansible | RE-AVD-Leaf2A              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,345 p=57 u=avd n=ansible | RE-AVD-Leaf2B              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,345 p=57 u=avd n=ansible | RE-AVD-Spine1              : ok=12   changed=3    unreachable=0    failed=0    skipped=2    rescued=0    ignored=0   
2024-03-06 16:41:28,345 p=57 u=avd n=ansible | RE-AVD-Spine2              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,346 p=57 u=avd n=ansible | RE-AVD-Spine3              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,346 p=57 u=avd n=ansible | RE-AVD-Spine4              : ok=4    changed=3    unreachable=0    failed=0    skipped=1    rescued=0    ignored=0   
2024-03-06 16:41:28,346 p=57 u=avd n=ansible | cvaas                      : ok=5    changed=0    unreachable=0    failed=0    skipped=0    rescued=0    ignored=0   
2024-03-06 16:41:44,421 p=2322 u=avd n=ansible | PLAY [Manage Arista EOS EVPN/VXLAN Configuration] *****************************************************************************************************************************************************************************
2024-03-06 16:41:44,595 p=2322 u=avd n=ansible | TASK [arista.avd.eos_designs : Verify Requirements] ***************************************************************************************************************************************************************************
2024-03-06 16:41:44,642 p=2322 u=avd n=ansible | AVD version 4.6.0
2024-03-06 16:41:44,643 p=2322 u=avd n=ansible | Use -v for details.
2024-03-06 16:41:44,669 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:44,675 p=2322 u=avd n=ansible | TASK [arista.avd.eos_designs : Create required output directories if not present] *********************************************************************************************************************************************
2024-03-06 16:41:45,016 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs)
2024-03-06 16:41:45,253 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation/fabric)
2024-03-06 16:41:45,310 p=2322 u=avd n=ansible | TASK [arista.avd.eos_designs : Set eos_designs facts] *************************************************************************************************************************************************************************
2024-03-06 16:41:45,457 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1]
2024-03-06 16:41:45,464 p=2322 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate YAML file with hostvars (only for debugging)] *****************************************************************************************************************************************
2024-03-06 16:41:46,332 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine4 -> localhost]
2024-03-06 16:41:46,368 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine2 -> localhost]
2024-03-06 16:41:46,451 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf1A -> localhost]
2024-03-06 16:41:46,531 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:46,537 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf2A -> localhost]
2024-03-06 16:41:46,539 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine3 -> localhost]
2024-03-06 16:41:46,578 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf1B -> localhost]
2024-03-06 16:41:46,626 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf2B -> localhost]
2024-03-06 16:41:47,013 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf1A -> localhost]
2024-03-06 16:41:47,055 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf1B -> localhost]
2024-03-06 16:41:47,066 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf2A -> localhost]
2024-03-06 16:41:47,096 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf2B -> localhost]
2024-03-06 16:41:47,145 p=2322 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate device configuration in structured format] ********************************************************************************************************************************************
2024-03-06 16:41:48,180 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:48,258 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine4 -> localhost]
2024-03-06 16:41:48,340 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf1A -> localhost]
2024-03-06 16:41:48,391 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine2 -> localhost]
2024-03-06 16:41:48,394 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine3 -> localhost]
2024-03-06 16:41:48,402 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf1B -> localhost]
2024-03-06 16:41:48,421 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf2A -> localhost]
2024-03-06 16:41:48,508 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf2B -> localhost]
2024-03-06 16:41:48,919 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf1A -> localhost]
2024-03-06 16:41:48,969 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf1B -> localhost]
2024-03-06 16:41:49,002 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf2A -> localhost]
2024-03-06 16:41:49,049 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf2B -> localhost]
2024-03-06 16:41:49,057 p=2322 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric documentation] *****************************************************************************************************************************************************************
2024-03-06 16:41:49,898 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:49,921 p=2322 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric point-to-point links summary in csv format.] ***********************************************************************************************************************************
2024-03-06 16:41:50,592 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:50,599 p=2322 u=avd n=ansible | TASK [arista.avd.eos_designs : Generate fabric topology in csv format.] *******************************************************************************************************************************************************
2024-03-06 16:41:51,189 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:51,196 p=2322 u=avd n=ansible | TASK [arista.avd.eos_designs : Remove avd_switch_facts] ***********************************************************************************************************************************************************************
2024-03-06 16:41:51,208 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1]
2024-03-06 16:41:51,266 p=2322 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Verify Requirements] ********************************************************************************************************************************************************************
2024-03-06 16:41:51,284 p=2322 u=avd n=ansible | skipping: [RE-AVD-Spine1]
2024-03-06 16:41:51,290 p=2322 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Create required output directories if not present] **************************************************************************************************************************************
2024-03-06 16:41:51,537 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs)
2024-03-06 16:41:51,765 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation)
2024-03-06 16:41:51,993 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/intended/configs)
2024-03-06 16:41:52,221 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost] => (item=/home/avd/projects/inventory/documentation/devices)
2024-03-06 16:41:52,228 p=2322 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Include device intended structure configuration variables] ******************************************************************************************************************************
2024-03-06 16:41:52,258 p=2322 u=avd n=ansible | skipping: [RE-AVD-Spine1]
2024-03-06 16:41:52,271 p=2322 u=avd n=ansible | skipping: [RE-AVD-Spine2]
2024-03-06 16:41:52,287 p=2322 u=avd n=ansible | skipping: [RE-AVD-Spine3]
2024-03-06 16:41:52,299 p=2322 u=avd n=ansible | skipping: [RE-AVD-Spine4]
2024-03-06 16:41:52,310 p=2322 u=avd n=ansible | skipping: [RE-AVD-Leaf1A]
2024-03-06 16:41:52,321 p=2322 u=avd n=ansible | skipping: [RE-AVD-Leaf1B]
2024-03-06 16:41:52,331 p=2322 u=avd n=ansible | skipping: [RE-AVD-Leaf2A]
2024-03-06 16:41:52,342 p=2322 u=avd n=ansible | skipping: [RE-AVD-Leaf2B]
2024-03-06 16:41:52,352 p=2322 u=avd n=ansible | skipping: [RE-AVD-L2Leaf1A]
2024-03-06 16:41:52,353 p=2322 u=avd n=ansible | skipping: [RE-AVD-L2Leaf1B]
2024-03-06 16:41:52,360 p=2322 u=avd n=ansible | skipping: [RE-AVD-L2Leaf2A]
2024-03-06 16:41:52,369 p=2322 u=avd n=ansible | skipping: [RE-AVD-L2Leaf2B]
2024-03-06 16:41:52,455 p=2322 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Generate eos intended configuration] ****************************************************************************************************************************************************
2024-03-06 16:41:54,675 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:41:54,737 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf1A -> localhost]
2024-03-06 16:41:54,829 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf1B -> localhost]
2024-03-06 16:41:55,094 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine3 -> localhost]
2024-03-06 16:41:55,382 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine4 -> localhost]
2024-03-06 16:41:55,538 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf2A -> localhost]
2024-03-06 16:41:55,555 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf2B -> localhost]
2024-03-06 16:41:55,646 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine2 -> localhost]
2024-03-06 16:41:56,477 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf1B -> localhost]
2024-03-06 16:41:56,502 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf1A -> localhost]
2024-03-06 16:41:56,743 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf2A -> localhost]
2024-03-06 16:41:56,810 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf2B -> localhost]
2024-03-06 16:41:56,816 p=2322 u=avd n=ansible | TASK [arista.avd.eos_cli_config_gen : Generate device documentation] **********************************************************************************************************************************************************
2024-03-06 16:41:59,635 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf1A -> localhost]
2024-03-06 16:41:59,658 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf2B -> localhost]
2024-03-06 16:41:59,950 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine3 -> localhost]
2024-03-06 16:41:59,966 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf2A -> localhost]
2024-03-06 16:42:00,086 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine2 -> localhost]
2024-03-06 16:42:00,282 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine4 -> localhost]
2024-03-06 16:42:00,378 p=2322 u=avd n=ansible | ok: [RE-AVD-Spine1 -> localhost]
2024-03-06 16:42:00,442 p=2322 u=avd n=ansible | ok: [RE-AVD-Leaf1B -> localhost]
2024-03-06 16:42:01,596 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf1A -> localhost]
2024-03-06 16:42:01,607 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf1B -> localhost]
2024-03-06 16:42:01,856 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf2B -> localhost]
2024-03-06 16:42:01,864 p=2322 u=avd n=ansible | ok: [RE-AVD-L2Leaf2A -> localhost]
2024-03-06 16:42:02,081 p=2322 u=avd n=ansible | PLAY [Configuration deployment with CVaaS] ************************************************************************************************************************************************************************************
2024-03-06 16:42:02,090 p=2322 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Create required output directories if not present] ***********************************************************************************************************************************
2024-03-06 16:42:02,341 p=2322 u=avd n=ansible | ok: [cvaas -> localhost] => (item=/home/avd/projects/inventory/intended/structured_configs/cvp)
2024-03-06 16:42:02,345 p=2322 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Verify Requirements] *****************************************************************************************************************************************************************
2024-03-06 16:42:02,381 p=2322 u=avd n=ansible | AVD version 4.6.0
2024-03-06 16:42:02,382 p=2322 u=avd n=ansible | Use -v for details.
2024-03-06 16:42:02,401 p=2322 u=avd n=ansible | ok: [cvaas -> localhost]
2024-03-06 16:42:02,405 p=2322 u=avd n=ansible | TASK [arista.avd.eos_config_deploy_cvp : Start creation/update process.] ******************************************************************************************************************************************************
